order_id,item_id,product_id,quantity,list_price,discount
412.0,1.0,7.0,1.0,3999.99,0.1
412.0,2.0,24.0,1.0,549.99,0.07
412.0,3.0,17.0,1.0,429.0,0.1
413.0,1.0,8.0,2.0,1799.99,0.05
413.0,2.0,25.0,1.0,499.99,0.1
413.0,3.0,9.0,1.0,2999.99,0.07
414.0,1.0,4.0,2.0,2899.99,0.1
415.0,1.0,3.0,1.0,999.99,0.07
415.0,2.0,23.0,2.0,299.99,0.2
415.0,3.0,5.0,1.0,1320.99,0.2
415.0,4.0,6.0,2.0,469.99,0.05
416.0,1.0,22.0,1.0,269.99,0.07
416.0,2.0,14.0,1.0,269.99,0.07
416.0,3.0,24.0,1.0,549.99,0.1
417.0,1.0,26.0,2.0,599.99,0.07
417.0,2.0,6.0,2.0,469.99,0.07
418.0,1.0,12.0,1.0,549.99,0.05
418.0,2.0,20.0,1.0,599.99,0.05
419.0,1.0,9.0,1.0,2999.99,0.05
420.0,1.0,17.0,2.0,429.0,0.2
420.0,2.0,15.0,2.0,529.99,0.1
420.0,3.0,3.0,2.0,999.99,0.05
421.0,1.0,6.0,2.0,469.99,0.07
421.0,2.0,3.0,2.0,999.99,0.2
421.0,3.0,20.0,2.0,599.99,0.2
421.0,4.0,4.0,1.0,2899.99,0.07
421.0,5.0,23.0,2.0,299.99,0.2
422.0,1.0,20.0,2.0,599.99,0.05
423.0,1.0,8.0,2.0,1799.99,0.05
423.0,2.0,17.0,1.0,429.0,0.2
423.0,3.0,23.0,2.0,299.99,0.07
423.0,4.0,2.0,1.0,749.99,0.2
424.0,1.0,22.0,1.0,269.99,0.1
424.0,2.0,6.0,1.0,469.99,0.05
425.0,1.0,6.0,1.0,469.99,0.1
425.0,2.0,21.0,2.0,269.99,0.07
425.0,3.0,19.0,1.0,449.0,0.05
426.0,1.0,10.0,1.0,1549.0,0.1
426.0,2.0,23.0,2.0,299.99,0.05
427.0,1.0,12.0,2.0,549.99,0.07
427.0,2.0,15.0,2.0,529.99,0.1
427.0,3.0,26.0,2.0,599.99,0.07
428.0,1.0,5.0,2.0,1320.99,0.2
428.0,2.0,14.0,1.0,269.99,0.2
429.0,1.0,11.0,1.0,1680.99,0.2
429.0,2.0,4.0,2.0,2899.99,0.1
429.0,3.0,5.0,2.0,1320.99,0.05
429.0,4.0,6.0,1.0,469.99,0.07
429.0,5.0,2.0,1.0,749.99,0.1
430.0,1.0,22.0,2.0,269.99,0.1
430.0,2.0,11.0,1.0,1680.99,0.07
430.0,3.0,4.0,2.0,2899.99,0.2
430.0,4.0,13.0,2.0,269.99,0.2
430.0,5.0,8.0,1.0,1799.99,0.2
431.0,1.0,14.0,2.0,269.99,0.2
431.0,2.0,6.0,1.0,469.99,0.1
431.0,3.0,18.0,1.0,449.0,0.2
431.0,4.0,13.0,2.0,269.99,0.07
431.0,5.0,19.0,1.0,449.0,0.07
432.0,1.0,10.0,2.0,1549.0,0.2
432.0,2.0,7.0,2.0,3999.99,0.05
433.0,1.0,6.0,1.0,469.99,0.1
433.0,2.0,10.0,1.0,1549.0,0.2
433.0,3.0,24.0,1.0,549.99,0.1
433.0,4.0,4.0,1.0,2899.99,0.2
434.0,1.0,21.0,1.0,269.99,0.05
434.0,2.0,20.0,1.0,599.99,0.1
434.0,3.0,9.0,1.0,2999.99,0.2
434.0,4.0,11.0,2.0,1680.99,0.07
434.0,5.0,18.0,2.0,449.0,0.05
435.0,1.0,22.0,1.0,269.99,0.05
435.0,2.0,9.0,1.0,2999.99,0.05
435.0,3.0,18.0,1.0,449.0,0.05
436.0,1.0,3.0,1.0,999.99,0.05
436.0,2.0,23.0,1.0,299.99,0.2
437.0,1.0,3.0,1.0,999.99,0.05
437.0,2.0,10.0,1.0,1549.0,0.05
437.0,3.0,8.0,2.0,1799.99,0.05
438.0,1.0,4.0,1.0,2899.99,0.07
438.0,2.0,22.0,1.0,269.99,0.1
438.0,3.0,8.0,2.0,1799.99,0.05
438.0,4.0,13.0,2.0,269.99,0.05
439.0,1.0,6.0,2.0,469.99,0.07
439.0,2.0,7.0,2.0,3999.99,0.05
440.0,1.0,19.0,2.0,449.0,0.07
440.0,2.0,4.0,2.0,2899.99,0.07
441.0,1.0,12.0,1.0,549.99,0.07
441.0,2.0,15.0,1.0,529.99,0.1
442.0,1.0,16.0,2.0,599.99,0.07
442.0,2.0,26.0,2.0,599.99,0.2
442.0,3.0,6.0,2.0,469.99,0.2
443.0,1.0,5.0,1.0,1320.99,0.05
443.0,2.0,26.0,1.0,599.99,0.2
444.0,1.0,22.0,1.0,269.99,0.07
444.0,2.0,15.0,2.0,529.99,0.07
444.0,3.0,20.0,2.0,599.99,0.05
444.0,4.0,16.0,1.0,599.99,0.1
444.0,5.0,10.0,2.0,1549.0,0.2
445.0,1.0,7.0,1.0,3999.99,0.2
445.0,2.0,16.0,1.0,599.99,0.07
445.0,3.0,23.0,1.0,299.99,0.2
446.0,1.0,22.0,1.0,269.99,0.2
446.0,2.0,16.0,2.0,599.99,0.07
447.0,1.0,4.0,2.0,2899.99,0.05
447.0,2.0,3.0,1.0,999.99,0.1
447.0,3.0,8.0,1.0,1799.99,0.07
448.0,1.0,13.0,2.0,269.99,0.05
448.0,2.0,6.0,2.0,469.99,0.05
449.0,1.0,17.0,2.0,429.0,0.05
449.0,2.0,2.0,1.0,749.99,0.05
449.0,3.0,7.0,2.0,3999.99,0.07
449.0,4.0,26.0,2.0,599.99,0.2
450.0,1.0,24.0,1.0,549.99,0.05
450.0,2.0,12.0,1.0,549.99,0.07
450.0,3.0,5.0,1.0,1320.99,0.1
451.0,1.0,14.0,2.0,269.99,0.05
452.0,1.0,11.0,1.0,1680.99,0.05
452.0,2.0,16.0,1.0,599.99,0.05
452.0,3.0,7.0,2.0,3999.99,0.1
452.0,4.0,8.0,1.0,1799.99,0.1
453.0,1.0,23.0,1.0,299.99,0.05
453.0,2.0,20.0,2.0,599.99,0.2
453.0,3.0,4.0,1.0,2899.99,0.2
454.0,1.0,25.0,2.0,499.99,0.07
454.0,2.0,13.0,2.0,269.99,0.05
454.0,3.0,24.0,2.0,549.99,0.1
455.0,1.0,9.0,1.0,2999.99,0.05
456.0,1.0,17.0,2.0,429.0,0.07
456.0,2.0,23.0,1.0,299.99,0.07
457.0,1.0,24.0,2.0,549.99,0.07
457.0,2.0,2.0,1.0,749.99,0.05
457.0,3.0,7.0,2.0,3999.99,0.1
457.0,4.0,17.0,1.0,429.0,0.2
458.0,1.0,2.0,1.0,749.99,0.2
458.0,2.0,21.0,2.0,269.99,0.07
458.0,3.0,11.0,1.0,1680.99,0.1
458.0,4.0,24.0,1.0,549.99,0.2
458.0,5.0,3.0,2.0,999.99,0.2
459.0,1.0,11.0,1.0,1680.99,0.2
460.0,1.0,19.0,1.0,449.0,0.05
460.0,2.0,18.0,2.0,449.0,0.07
460.0,3.0,4.0,1.0,2899.99,0.2
460.0,4.0,22.0,2.0,269.99,0.1
461.0,1.0,16.0,1.0,599.99,0.07
461.0,2.0,4.0,1.0,2899.99,0.2
461.0,3.0,8.0,2.0,1799.99,0.05
461.0,4.0,24.0,1.0,549.99,0.1
461.0,5.0,18.0,2.0,449.0,0.1
462.0,1.0,12.0,2.0,549.99,0.1
463.0,1.0,13.0,2.0,269.99,0.07
464.0,1.0,7.0,1.0,3999.99,0.1
465.0,1.0,6.0,2.0,469.99,0.1
465.0,2.0,25.0,2.0,499.99,0.1
466.0,1.0,19.0,2.0,449.0,0.2
466.0,2.0,6.0,1.0,469.99,0.2
466.0,3.0,7.0,2.0,3999.99,0.05
466.0,4.0,15.0,1.0,529.99,0.1
466.0,5.0,5.0,1.0,1320.99,0.1
467.0,1.0,19.0,1.0,449.0,0.07
467.0,2.0,10.0,1.0,1549.0,0.07
467.0,3.0,22.0,2.0,269.99,0.1
467.0,4.0,17.0,2.0,429.0,0.07
467.0,5.0,11.0,1.0,1680.99,0.1
468.0,1.0,19.0,1.0,449.0,0.1
468.0,2.0,9.0,2.0,2999.99,0.05
468.0,3.0,10.0,2.0,1549.0,0.05
468.0,4.0,25.0,1.0,499.99,0.1
469.0,1.0,8.0,2.0,1799.99,0.1
469.0,2.0,4.0,1.0,2899.99,0.07
469.0,3.0,15.0,2.0,529.99,0.2
470.0,1.0,18.0,1.0,449.0,0.05
470.0,2.0,13.0,1.0,269.99,0.05
470.0,3.0,8.0,2.0,1799.99,0.2
471.0,1.0,14.0,1.0,269.99,0.2
471.0,2.0,13.0,2.0,269.99,0.05
472.0,1.0,15.0,1.0,529.99,0.1
472.0,2.0,21.0,2.0,269.99,0.1
473.0,1.0,26.0,1.0,599.99,0.07
474.0,1.0,19.0,2.0,449.0,0.05
474.0,2.0,11.0,1.0,1680.99,0.2
475.0,1.0,17.0,2.0,429.0,0.07
475.0,2.0,26.0,2.0,599.99,0.2
475.0,3.0,25.0,1.0,499.99,0.2
476.0,1.0,22.0,2.0,269.99,0.07
476.0,2.0,4.0,2.0,2899.99,0.2
476.0,3.0,11.0,2.0,1680.99,0.07
476.0,4.0,20.0,2.0,599.99,0.05
477.0,1.0,6.0,1.0,469.99,0.1
477.0,2.0,10.0,1.0,1549.0,0.05
478.0,1.0,21.0,2.0,269.99,0.07
479.0,1.0,26.0,1.0,599.99,0.07
479.0,2.0,12.0,1.0,549.99,0.05
479.0,3.0,21.0,1.0,269.99,0.2
479.0,4.0,7.0,1.0,3999.99,0.05
479.0,5.0,10.0,1.0,1549.0,0.2
480.0,1.0,4.0,1.0,2899.99,0.05
480.0,2.0,15.0,1.0,529.99,0.05
480.0,3.0,23.0,2.0,299.99,0.07
481.0,1.0,13.0,2.0,269.99,0.2
481.0,2.0,16.0,2.0,599.99,0.07
481.0,3.0,9.0,2.0,2999.99,0.1
482.0,1.0,13.0,1.0,269.99,0.2
482.0,2.0,14.0,1.0,269.99,0.1
483.0,1.0,17.0,1.0,429.0,0.07
484.0,1.0,8.0,2.0,1799.99,0.1
484.0,2.0,24.0,1.0,549.99,0.05
484.0,3.0,9.0,2.0,2999.99,0.05
484.0,4.0,6.0,1.0,469.99,0.2
485.0,1.0,13.0,1.0,269.99,0.1
485.0,2.0,26.0,2.0,599.99,0.05
486.0,1.0,9.0,1.0,2999.99,0.07
486.0,2.0,23.0,2.0,299.99,0.05
487.0,1.0,6.0,1.0,469.99,0.2
488.0,1.0,13.0,2.0,269.99,0.07
488.0,2.0,23.0,2.0,299.99,0.05
488.0,3.0,22.0,1.0,269.99,0.05
489.0,1.0,8.0,2.0,1799.99,0.1
490.0,1.0,12.0,1.0,549.99,0.1
490.0,2.0,23.0,1.0,299.99,0.05
490.0,3.0,14.0,1.0,269.99,0.1
490.0,4.0,13.0,2.0,269.99,0.07
491.0,1.0,9.0,2.0,2999.99,0.2
491.0,2.0,21.0,2.0,269.99,0.05
491.0,3.0,15.0,2.0,529.99,0.05
492.0,1.0,6.0,1.0,469.99,0.1
492.0,2.0,22.0,2.0,269.99,0.1
492.0,3.0,26.0,1.0,599.99,0.05
493.0,1.0,15.0,1.0,529.99,0.05
493.0,2.0,18.0,2.0,449.0,0.05
493.0,3.0,26.0,1.0,599.99,0.05
494.0,1.0,23.0,1.0,299.99,0.1
495.0,1.0,22.0,1.0,269.99,0.2
495.0,2.0,9.0,1.0,2999.99,0.05
496.0,1.0,23.0,1.0,299.99,0.2
496.0,2.0,13.0,1.0,269.99,0.1
496.0,3.0,21.0,2.0,269.99,0.2
497.0,1.0,25.0,2.0,499.99,0.07
498.0,1.0,24.0,1.0,549.99,0.07
498.0,2.0,21.0,1.0,269.99,0.1
498.0,3.0,10.0,1.0,1549.0,0.07
499.0,1.0,11.0,1.0,1680.99,0.2
499.0,2.0,15.0,1.0,529.99,0.07
499.0,3.0,14.0,2.0,269.99,0.2
499.0,4.0,20.0,2.0,599.99,0.1
500.0,1.0,12.0,2.0,549.99,0.05
500.0,2.0,14.0,1.0,269.99,0.2
501.0,1.0,19.0,2.0,449.0,0.05
501.0,2.0,8.0,1.0,1799.99,0.07
501.0,3.0,14.0,1.0,269.99,0.1
501.0,4.0,23.0,2.0,299.99,0.07
502.0,1.0,13.0,1.0,269.99,0.05
503.0,1.0,13.0,2.0,269.99,0.07
503.0,2.0,10.0,1.0,1549.0,0.05
504.0,1.0,24.0,2.0,549.99,0.1
504.0,2.0,2.0,2.0,749.99,0.05
505.0,1.0,26.0,1.0,599.99,0.2
506.0,1.0,25.0,1.0,499.99,0.1
506.0,2.0,7.0,1.0,3999.99,0.07
507.0,1.0,11.0,2.0,1680.99,0.05
507.0,2.0,13.0,2.0,269.99,0.07
507.0,3.0,20.0,2.0,599.99,0.1
508.0,1.0,8.0,1.0,1799.99,0.05
508.0,2.0,2.0,2.0,749.99,0.05
508.0,3.0,10.0,2.0,1549.0,0.05
508.0,4.0,25.0,1.0,499.99,0.07
509.0,1.0,23.0,2.0,299.99,0.2
509.0,2.0,4.0,2.0,2899.99,0.05
510.0,1.0,17.0,1.0,429.0,0.1
511.0,1.0,22.0,2.0,269.99,0.05
511.0,2.0,13.0,1.0,269.99,0.1
512.0,1.0,21.0,1.0,269.99,0.07
513.0,1.0,7.0,1.0,3999.99,0.07
513.0,2.0,13.0,1.0,269.99,0.2
513.0,3.0,23.0,1.0,299.99,0.07
514.0,1.0,18.0,2.0,449.0,0.2
514.0,2.0,17.0,2.0,429.0,0.07
515.0,1.0,8.0,1.0,1799.99,0.07
515.0,2.0,5.0,1.0,1320.99,0.1
515.0,3.0,25.0,2.0,499.99,0.07
515.0,4.0,6.0,2.0,469.99,0.2
516.0,1.0,7.0,1.0,3999.99,0.05
516.0,2.0,5.0,2.0,1320.99,0.1
517.0,1.0,21.0,2.0,269.99,0.07
518.0,1.0,16.0,2.0,599.99,0.2
518.0,2.0,5.0,2.0,1320.99,0.05
518.0,3.0,25.0,2.0,499.99,0.05
518.0,4.0,15.0,2.0,529.99,0.2
518.0,5.0,11.0,2.0,1680.99,0.07
519.0,1.0,6.0,1.0,469.99,0.07
519.0,2.0,16.0,1.0,599.99,0.1
519.0,3.0,23.0,2.0,299.99,0.05
519.0,4.0,18.0,2.0,449.0,0.2
519.0,5.0,7.0,1.0,3999.99,0.05
520.0,1.0,26.0,1.0,599.99,0.1
520.0,2.0,24.0,1.0,549.99,0.2
520.0,3.0,10.0,1.0,1549.0,0.07
521.0,1.0,5.0,1.0,1320.99,0.2
521.0,2.0,14.0,1.0,269.99,0.2
522.0,1.0,4.0,2.0,2899.99,0.07
522.0,2.0,22.0,2.0,269.99,0.07
522.0,3.0,21.0,1.0,269.99,0.05
523.0,1.0,12.0,1.0,549.99,0.2
523.0,2.0,20.0,1.0,599.99,0.05
523.0,3.0,5.0,2.0,1320.99,0.1
523.0,4.0,16.0,2.0,599.99,0.07
524.0,1.0,11.0,1.0,1680.99,0.07
524.0,2.0,2.0,1.0,749.99,0.05
524.0,3.0,9.0,1.0,2999.99,0.2
524.0,4.0,3.0,2.0,999.99,0.07
524.0,5.0,26.0,1.0,599.99,0.05
525.0,1.0,9.0,2.0,2999.99,0.07
525.0,2.0,6.0,2.0,469.99,0.07
525.0,3.0,10.0,1.0,1549.0,0.1
526.0,1.0,3.0,2.0,999.99,0.1
526.0,2.0,8.0,1.0,1799.99,0.1
526.0,3.0,21.0,1.0,269.99,0.05
526.0,4.0,15.0,1.0,529.99,0.07
527.0,1.0,18.0,2.0,449.0,0.07
527.0,2.0,4.0,1.0,2899.99,0.2
527.0,3.0,19.0,1.0,449.0,0.1
527.0,4.0,9.0,2.0,2999.99,0.2
528.0,1.0,21.0,2.0,269.99,0.05
529.0,1.0,12.0,2.0,549.99,0.07
530.0,1.0,2.0,2.0,749.99,0.05
530.0,2.0,4.0,1.0,2899.99,0.07
530.0,3.0,6.0,2.0,469.99,0.2
531.0,1.0,6.0,1.0,469.99,0.2
531.0,2.0,12.0,2.0,549.99,0.2
531.0,3.0,25.0,1.0,499.99,0.07
532.0,1.0,17.0,2.0,429.0,0.07
532.0,2.0,16.0,2.0,599.99,0.2
532.0,3.0,12.0,1.0,549.99,0.1
533.0,1.0,4.0,1.0,2899.99,0.2
533.0,2.0,12.0,2.0,549.99,0.1
533.0,3.0,10.0,1.0,1549.0,0.2
533.0,4.0,25.0,1.0,499.99,0.05
534.0,1.0,21.0,2.0,269.99,0.05
534.0,2.0,9.0,2.0,2999.99,0.05
534.0,3.0,2.0,1.0,749.99,0.07
534.0,4.0,24.0,2.0,549.99,0.1
535.0,1.0,24.0,1.0,549.99,0.05
535.0,2.0,15.0,1.0,529.99,0.1
535.0,3.0,22.0,2.0,269.99,0.1
536.0,1.0,22.0,1.0,269.99,0.1
536.0,2.0,2.0,1.0,749.99,0.1
536.0,3.0,12.0,2.0,549.99,0.05
536.0,4.0,14.0,1.0,269.99,0.07
537.0,1.0,10.0,1.0,1549.0,0.05
537.0,2.0,26.0,1.0,599.99,0.05
537.0,3.0,17.0,2.0,429.0,0.1
537.0,4.0,25.0,2.0,499.99,0.2
538.0,1.0,2.0,2.0,749.99,0.2
539.0,1.0,9.0,2.0,2999.99,0.1
539.0,2.0,23.0,1.0,299.99,0.05
539.0,3.0,21.0,2.0,269.99,0.07
540.0,1.0,19.0,1.0,449.0,0.1
540.0,2.0,26.0,2.0,599.99,0.1
540.0,3.0,23.0,2.0,299.99,0.07
541.0,1.0,22.0,2.0,269.99,0.05
542.0,1.0,16.0,2.0,599.99,0.2
542.0,2.0,9.0,1.0,2999.99,0.1
542.0,3.0,20.0,1.0,599.99,0.1
542.0,4.0,19.0,2.0,449.0,0.2
543.0,1.0,25.0,1.0,499.99,0.2
543.0,2.0,18.0,1.0,449.0,0.2
543.0,3.0,26.0,2.0,599.99,0.05
544.0,1.0,12.0,1.0,549.99,0.05
544.0,2.0,17.0,1.0,429.0,0.1
544.0,3.0,21.0,1.0,269.99,0.05
545.0,1.0,25.0,2.0,499.99,0.2
545.0,2.0,6.0,1.0,469.99,0.07
545.0,3.0,24.0,1.0,549.99,0.2
545.0,4.0,20.0,2.0,599.99,0.07
546.0,1.0,17.0,2.0,429.0,0.05
546.0,2.0,8.0,1.0,1799.99,0.1
546.0,3.0,18.0,2.0,449.0,0.07
547.0,1.0,11.0,2.0,1680.99,0.05
547.0,2.0,9.0,1.0,2999.99,0.2
547.0,3.0,5.0,1.0,1320.99,0.1
548.0,1.0,8.0,1.0,1799.99,0.1
548.0,2.0,11.0,2.0,1680.99,0.07
549.0,1.0,15.0,1.0,529.99,0.07
549.0,2.0,16.0,1.0,599.99,0.05
549.0,3.0,3.0,1.0,999.99,0.07
549.0,4.0,7.0,1.0,3999.99,0.05
549.0,5.0,13.0,2.0,269.99,0.1
550.0,1.0,4.0,1.0,2899.99,0.05
551.0,1.0,16.0,1.0,599.99,0.05
551.0,2.0,26.0,1.0,599.99,0.07
551.0,3.0,11.0,2.0,1680.99,0.2
551.0,4.0,15.0,2.0,529.99,0.2
552.0,1.0,23.0,1.0,299.99,0.2
552.0,2.0,2.0,1.0,749.99,0.2
552.0,3.0,24.0,1.0,549.99,0.2
552.0,4.0,18.0,1.0,449.0,0.1
552.0,5.0,19.0,2.0,449.0,0.2
553.0,1.0,24.0,1.0,549.99,0.1
553.0,2.0,18.0,2.0,449.0,0.07
553.0,3.0,12.0,1.0,549.99,0.07
554.0,1.0,3.0,2.0,999.99,0.07
554.0,2.0,22.0,1.0,269.99,0.05
554.0,3.0,4.0,2.0,2899.99,0.2
555.0,1.0,8.0,1.0,1799.99,0.2
555.0,2.0,7.0,1.0,3999.99,0.1
555.0,3.0,20.0,2.0,599.99,0.07
556.0,1.0,16.0,1.0,599.99,0.1
556.0,2.0,4.0,2.0,2899.99,0.2
557.0,1.0,9.0,2.0,2999.99,0.1
557.0,2.0,10.0,1.0,1549.0,0.1
558.0,1.0,7.0,1.0,3999.99,0.07
558.0,2.0,16.0,1.0,599.99,0.07
558.0,3.0,9.0,1.0,2999.99,0.1
558.0,4.0,21.0,2.0,269.99,0.05
558.0,5.0,10.0,2.0,1549.0,0.07
559.0,1.0,15.0,2.0,529.99,0.1
559.0,2.0,6.0,1.0,469.99,0.1
559.0,3.0,7.0,2.0,3999.99,0.07
560.0,1.0,16.0,1.0,599.99,0.05
560.0,2.0,26.0,2.0,599.99,0.1
561.0,1.0,15.0,2.0,529.99,0.05
561.0,2.0,18.0,1.0,449.0,0.05
561.0,3.0,5.0,1.0,1320.99,0.05
561.0,4.0,17.0,2.0,429.0,0.07
562.0,1.0,25.0,2.0,499.99,0.07
562.0,2.0,26.0,1.0,599.99,0.05
563.0,1.0,6.0,2.0,469.99,0.1
563.0,2.0,19.0,1.0,449.0,0.05
563.0,3.0,13.0,2.0,269.99,0.1
564.0,1.0,4.0,1.0,2899.99,0.2
564.0,2.0,15.0,1.0,529.99,0.2
565.0,1.0,18.0,1.0,449.0,0.2
565.0,2.0,25.0,2.0,499.99,0.1
565.0,3.0,9.0,1.0,2999.99,0.05
565.0,4.0,17.0,1.0,429.0,0.1
566.0,1.0,24.0,2.0,549.99,0.07
566.0,2.0,7.0,2.0,3999.99,0.2
566.0,3.0,8.0,1.0,1799.99,0.1
566.0,4.0,21.0,2.0,269.99,0.2
567.0,1.0,9.0,1.0,2999.99,0.2
567.0,2.0,5.0,1.0,1320.99,0.07
568.0,1.0,5.0,1.0,1320.99,0.05
568.0,2.0,10.0,1.0,1549.0,0.05
569.0,1.0,16.0,1.0,599.99,0.05
569.0,2.0,24.0,2.0,549.99,0.1
570.0,1.0,18.0,1.0,449.0,0.07
570.0,2.0,24.0,2.0,549.99,0.1
570.0,3.0,3.0,2.0,999.99,0.2
570.0,4.0,11.0,1.0,1680.99,0.1
570.0,5.0,16.0,1.0,599.99,0.05
571.0,1.0,4.0,1.0,2899.99,0.05
571.0,2.0,9.0,1.0,2999.99,0.1
572.0,1.0,3.0,1.0,999.99,0.05
572.0,2.0,13.0,2.0,269.99,0.1
572.0,3.0,11.0,2.0,1680.99,0.2
573.0,1.0,2.0,1.0,749.99,0.2
574.0,1.0,26.0,1.0,599.99,0.05
574.0,2.0,13.0,2.0,269.99,0.1
574.0,3.0,12.0,2.0,549.99,0.1
574.0,4.0,23.0,2.0,299.99,0.1
574.0,5.0,11.0,2.0,1680.99,0.05
575.0,1.0,4.0,2.0,2899.99,0.07
575.0,2.0,12.0,1.0,549.99,0.2
576.0,1.0,9.0,1.0,2999.99,0.1
577.0,1.0,3.0,2.0,999.99,0.2
578.0,1.0,21.0,1.0,269.99,0.07
578.0,2.0,25.0,2.0,499.99,0.2
578.0,3.0,18.0,2.0,449.0,0.05
578.0,4.0,8.0,2.0,1799.99,0.2
579.0,1.0,7.0,2.0,3999.99,0.05
579.0,2.0,6.0,1.0,469.99,0.2
580.0,1.0,16.0,2.0,599.99,0.2
580.0,2.0,15.0,1.0,529.99,0.07
580.0,3.0,21.0,2.0,269.99,0.2
580.0,4.0,9.0,2.0,2999.99,0.07
580.0,5.0,19.0,1.0,449.0,0.2
581.0,1.0,8.0,2.0,1799.99,0.07
582.0,1.0,10.0,2.0,1549.0,0.2
582.0,2.0,17.0,2.0,429.0,0.07
583.0,1.0,15.0,2.0,529.99,0.2
584.0,1.0,19.0,1.0,449.0,0.07
584.0,2.0,23.0,1.0,299.99,0.07
584.0,3.0,15.0,1.0,529.99,0.1
584.0,4.0,22.0,1.0,269.99,0.05
584.0,5.0,8.0,2.0,1799.99,0.07
585.0,1.0,10.0,1.0,1549.0,0.2
585.0,2.0,18.0,2.0,449.0,0.2
585.0,3.0,15.0,1.0,529.99,0.05
585.0,4.0,12.0,2.0,549.99,0.07
586.0,1.0,11.0,2.0,1680.99,0.1
586.0,2.0,23.0,2.0,299.99,0.2
587.0,1.0,24.0,1.0,549.99,0.05
587.0,2.0,23.0,1.0,299.99,0.05
587.0,3.0,18.0,1.0,449.0,0.05
587.0,4.0,21.0,1.0,269.99,0.2
588.0,1.0,10.0,2.0,1549.0,0.07
588.0,2.0,23.0,1.0,299.99,0.2
589.0,1.0,15.0,2.0,529.99,0.05
590.0,1.0,2.0,2.0,749.99,0.1
590.0,2.0,20.0,1.0,599.99,0.07
590.0,3.0,8.0,2.0,1799.99,0.05
590.0,4.0,5.0,2.0,1320.99,0.1
590.0,5.0,24.0,1.0,549.99,0.1
591.0,1.0,16.0,2.0,599.99,0.05
591.0,2.0,25.0,2.0,499.99,0.05
591.0,3.0,2.0,2.0,749.99,0.1
592.0,1.0,21.0,2.0,269.99,0.1
592.0,2.0,16.0,1.0,599.99,0.05
592.0,3.0,18.0,2.0,449.0,0.07
593.0,1.0,3.0,2.0,999.99,0.1
593.0,2.0,25.0,1.0,499.99,0.07
594.0,1.0,26.0,1.0,599.99,0.1
594.0,2.0,21.0,2.0,269.99,0.05
595.0,1.0,4.0,1.0,2899.99,0.07
595.0,2.0,19.0,2.0,449.0,0.07
595.0,3.0,3.0,1.0,999.99,0.07
595.0,4.0,10.0,1.0,1549.0,0.07
595.0,5.0,26.0,2.0,599.99,0.05
596.0,1.0,5.0,1.0,1320.99,0.05
596.0,2.0,23.0,2.0,299.99,0.1
596.0,3.0,9.0,1.0,2999.99,0.05
597.0,1.0,17.0,2.0,429.0,0.2
597.0,2.0,8.0,1.0,1799.99,0.07
598.0,1.0,4.0,2.0,2899.99,0.05
598.0,2.0,16.0,2.0,599.99,0.07
598.0,3.0,14.0,1.0,269.99,0.1
599.0,1.0,9.0,2.0,2999.99,0.05
599.0,2.0,22.0,2.0,269.99,0.2
599.0,3.0,23.0,1.0,299.99,0.07
599.0,4.0,10.0,2.0,1549.0,0.1
600.0,1.0,26.0,2.0,599.99,0.07
600.0,2.0,4.0,1.0,2899.99,0.2
600.0,3.0,18.0,2.0,449.0,0.07
601.0,1.0,12.0,2.0,549.99,0.2
602.0,1.0,15.0,2.0,529.99,0.05
602.0,2.0,5.0,2.0,1320.99,0.07
603.0,1.0,12.0,1.0,549.99,0.07
603.0,2.0,4.0,1.0,2899.99,0.1
604.0,1.0,10.0,2.0,1549.0,0.07
604.0,2.0,9.0,2.0,2999.99,0.2
605.0,1.0,19.0,1.0,449.0,0.07
605.0,2.0,25.0,2.0,499.99,0.05
605.0,3.0,13.0,2.0,269.99,0.2
605.0,4.0,11.0,1.0,1680.99,0.2
606.0,1.0,6.0,2.0,469.99,0.2
606.0,2.0,18.0,2.0,449.0,0.05
607.0,1.0,11.0,2.0,1680.99,0.2
607.0,2.0,26.0,2.0,599.99,0.2
607.0,3.0,14.0,1.0,269.99,0.07
608.0,1.0,4.0,2.0,2899.99,0.2
608.0,2.0,7.0,2.0,3999.99,0.1
608.0,3.0,24.0,1.0,549.99,0.1
609.0,1.0,10.0,1.0,1549.0,0.07
609.0,2.0,7.0,1.0,3999.99,0.1
609.0,3.0,22.0,2.0,269.99,0.1
609.0,4.0,5.0,1.0,1320.99,0.1
610.0,1.0,26.0,1.0,599.99,0.1
610.0,2.0,24.0,1.0,549.99,0.07
610.0,3.0,18.0,2.0,449.0,0.07
610.0,4.0,3.0,1.0,999.99,0.07
610.0,5.0,8.0,1.0,1799.99,0.1
611.0,1.0,16.0,2.0,599.99,0.07
612.0,1.0,13.0,1.0,269.99,0.1
612.0,2.0,14.0,1.0,269.99,0.1
612.0,3.0,17.0,1.0,429.0,0.07
612.0,4.0,20.0,1.0,599.99,0.2
613.0,1.0,9.0,2.0,2999.99,0.1
613.0,2.0,18.0,2.0,449.0,0.05
613.0,3.0,12.0,1.0,549.99,0.07
614.0,1.0,18.0,1.0,449.0,0.1
614.0,2.0,21.0,1.0,269.99,0.05
615.0,1.0,11.0,1.0,1680.99,0.07
615.0,2.0,23.0,1.0,299.99,0.05
615.0,3.0,6.0,2.0,469.99,0.1
615.0,4.0,19.0,2.0,449.0,0.1
616.0,1.0,24.0,1.0,549.99,0.2
