order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
842,1133.0,4,2017-04-15,2017-04-18,2017-04-16,2,6
843,1059.0,4,2017-04-16,2017-04-17,2017-04-19,2,7
844,1436.0,4,2017-04-16,2017-04-17,2017-04-18,2,6
845,662.0,4,2017-04-17,2017-04-18,2017-04-18,2,7
846,715.0,4,2017-04-17,2017-04-19,2017-04-19,2,6
847,329.0,4,2017-04-18,2017-04-19,2017-04-19,2,7
848,597.0,4,2017-04-18,2017-04-20,2017-04-20,2,7
849,776.0,4,2017-04-19,2017-04-20,2017-04-21,1,2
850,1346.0,4,2017-04-19,2017-04-22,2017-04-22,1,3
851,1139.0,4,2017-04-20,2017-04-21,2017-04-22,2,6
852,13.0,4,2017-04-21,2017-04-23,2017-04-22,3,9
853,883.0,4,2017-04-21,2017-04-24,2017-04-24,3,8
854,177.0,4,2017-04-22,2017-04-25,2017-04-23,2,6
855,775.0,4,2017-04-22,2017-04-23,2017-04-25,2,6
856,477.0,4,2017-04-23,2017-04-25,2017-04-26,2,6
857,1402.0,4,2017-04-24,2017-04-25,2017-04-26,2,7
858,162.0,4,2017-04-25,2017-04-27,2017-04-28,2,6
859,644.0,4,2017-04-25,2017-04-26,2017-04-26,2,6
860,473.0,4,2017-04-27,2017-04-29,2017-04-28,2,7
861,1177.0,4,2017-04-27,2017-04-29,2017-04-30,2,7
862,1230.0,4,2017-04-27,2017-04-30,2017-04-29,3,8
863,446.0,4,2017-04-28,2017-04-30,2017-05-01,2,7
864,902.0,4,2017-04-28,2017-04-30,2017-04-29,2,6
865,974.0,4,2017-04-29,2017-05-02,2017-05-01,2,6
866,1410.0,4,2017-04-29,2017-04-30,2017-05-01,2,6
867,97.0,4,2017-05-01,2017-05-03,2017-05-02,1,3
868,868.0,4,2017-05-01,2017-05-04,2017-05-02,1,3
869,844.0,4,2017-05-01,2017-05-04,2017-05-02,2,7
870,1416.0,4,2017-05-01,2017-05-04,2017-05-02,2,6
871,358.0,4,2017-05-02,2017-05-04,2017-05-03,2,7
872,394.0,4,2017-05-03,2017-05-06,2017-05-06,1,3
873,829.0,4,2017-05-03,2017-05-05,2017-05-05,2,7
874,661.0,4,2017-05-04,2017-05-05,2017-05-06,2,7
875,386.0,4,2017-05-05,2017-05-06,2017-05-08,1,3
876,1046.0,4,2017-05-05,2017-05-08,2017-05-06,2,7
877,784.0,4,2017-05-06,2017-05-07,2017-05-08,2,6
878,224.0,4,2017-05-07,2017-05-10,2017-05-09,1,3
879,214.0,4,2017-05-08,2017-05-09,2017-05-09,2,7
880,1206.0,4,2017-05-08,2017-05-11,2017-05-10,2,6
881,1024.0,4,2017-05-08,2017-05-11,2017-05-11,3,9
882,196.0,4,2017-05-09,2017-05-12,2017-05-10,2,6
883,507.0,4,2017-05-11,2017-05-13,2017-05-14,2,6
884,871.0,4,2017-05-11,2017-05-13,2017-05-12,2,7
885,66.0,3,2017-05-13,2017-05-13,,3,8
886,1396.0,4,2017-05-13,2017-05-14,2017-05-15,1,2
887,1195.0,4,2017-05-13,2017-05-15,2017-05-15,2,6
888,1038.0,4,2017-05-14,2017-05-16,2017-05-16,2,7
889,830.0,4,2017-05-14,2017-05-17,2017-05-15,3,8
890,171.0,4,2017-05-15,2017-05-18,2017-05-18,2,6
891,384.0,4,2017-05-15,2017-05-18,2017-05-16,2,6
892,651.0,4,2017-05-15,2017-05-18,2017-05-17,2,7
893,1293.0,4,2017-05-16,2017-05-19,2017-05-19,2,7
894,1320.0,4,2017-05-16,2017-05-19,2017-05-19,2,6
895,857.0,4,2017-05-18,2017-05-21,2017-05-19,2,6
896,376.0,4,2017-05-19,2017-05-22,2017-05-21,3,9
897,47.0,4,2017-05-20,2017-05-21,2017-05-21,1,2
898,352.0,4,2017-05-20,2017-05-21,2017-05-22,2,6
899,605.0,4,2017-05-20,2017-05-21,2017-05-21,2,7
900,971.0,4,2017-05-20,2017-05-21,2017-05-22,2,6
901,345.0,4,2017-05-21,2017-05-22,2017-05-24,2,7
902,1278.0,4,2017-05-21,2017-05-24,2017-05-22,2,6
903,179.0,4,2017-05-22,2017-05-23,2017-05-24,2,7
904,1020.0,4,2017-05-23,2017-05-26,2017-05-24,1,2
905,609.0,4,2017-05-23,2017-05-26,2017-05-24,2,6
906,877.0,4,2017-05-23,2017-05-26,2017-05-26,2,7
907,120.0,4,2017-05-24,2017-05-26,2017-05-27,1,2
908,402.0,4,2017-05-25,2017-05-28,2017-05-27,2,7
909,188.0,4,2017-05-26,2017-05-27,2017-05-28,1,2
910,342.0,4,2017-05-26,2017-05-28,2017-05-28,2,7
911,887.0,4,2017-05-26,2017-05-29,2017-05-29,2,6
912,519.0,4,2017-05-27,2017-05-29,2017-05-29,1,2
913,699.0,4,2017-05-27,2017-05-29,2017-05-29,2,6
914,1068.0,4,2017-05-28,2017-05-31,2017-05-31,1,2
915,215.0,4,2017-05-28,2017-05-30,2017-05-30,2,6
916,718.0,4,2017-05-28,2017-05-29,2017-05-29,2,6
917,881.0,4,2017-05-29,2017-05-31,2017-06-01,1,2
918,242.0,4,2017-05-30,2017-05-31,2017-05-31,1,3
919,781.0,4,2017-05-30,2017-05-31,2017-05-31,2,7
920,966.0,4,2017-05-30,2017-06-01,2017-06-02,2,7
921,628.0,4,2017-05-31,2017-06-02,2017-06-02,2,6
922,656.0,4,2017-05-31,2017-06-01,2017-06-03,2,6
923,769.0,4,2017-05-31,2017-06-03,2017-06-02,2,7
924,68.0,3,2017-06-02,2017-06-02,,3,8
925,1316.0,4,2017-06-02,2017-06-05,2017-06-03,2,7
926,233.0,4,2017-06-03,2017-06-05,2017-06-06,1,2
927,1438.0,4,2017-06-03,2017-06-05,2017-06-06,1,2
928,957.0,4,2017-06-05,2017-06-06,2017-06-06,1,3
929,472.0,4,2017-06-05,2017-06-06,2017-06-08,2,6
930,1224.0,4,2017-06-05,2017-06-06,2017-06-06,3,9
931,631.0,4,2017-06-07,2017-06-08,2017-06-08,2,6
932,804.0,4,2017-06-07,2017-06-08,2017-06-09,2,6
933,909.0,4,2017-06-07,2017-06-10,2017-06-08,2,6
934,93.0,4,2017-06-09,2017-06-10,2017-06-12,2,7
935,43.0,3,2017-06-10,2017-06-10,,3,8
936,265.0,4,2017-06-10,2017-06-13,2017-06-12,2,6
937,73.0,4,2017-06-11,2017-06-14,2017-06-13,2,7
938,129.0,4,2017-06-11,2017-06-12,2017-06-12,2,6
939,1407.0,4,2017-06-11,2017-06-12,2017-06-14,2,6
940,585.0,4,2017-06-12,2017-06-14,2017-06-13,1,2
941,736.0,4,2017-06-12,2017-06-14,2017-06-14,1,2
942,537.0,4,2017-06-13,2017-06-16,2017-06-15,2,6
943,1025.0,4,2017-06-13,2017-06-15,2017-06-15,2,6
944,138.0,4,2017-06-14,2017-06-15,2017-06-17,1,3
945,167.0,4,2017-06-14,2017-06-15,2017-06-16,2,7
946,525.0,4,2017-06-14,2017-06-16,2017-06-15,2,6
947,278.0,4,2017-06-15,2017-06-18,2017-06-17,1,3
948,618.0,4,2017-06-15,2017-06-17,2017-06-17,2,6
949,867.0,4,2017-06-16,2017-06-18,2017-06-17,1,3
950,142.0,4,2017-06-16,2017-06-19,2017-06-18,2,6
951,339.0,4,2017-06-16,2017-06-19,2017-06-19,2,7
952,355.0,4,2017-06-16,2017-06-18,2017-06-18,2,7
953,658.0,4,2017-06-16,2017-06-18,2017-06-17,2,7
954,611.0,4,2017-06-17,2017-06-20,2017-06-20,2,6
955,880.0,4,2017-06-17,2017-06-19,2017-06-18,2,6
956,1184.0,4,2017-06-17,2017-06-19,2017-06-20,2,6
957,722.0,4,2017-06-17,2017-06-20,2017-06-20,3,9
958,1276.0,4,2017-06-18,2017-06-20,2017-06-19,1,2
959,650.0,4,2017-06-18,2017-06-21,2017-06-21,2,7
960,1390.0,4,2017-06-18,2017-06-19,2017-06-19,2,7
961,82.0,4,2017-06-19,2017-06-21,2017-06-22,1,2
962,570.0,4,2017-06-19,2017-06-22,2017-06-20,2,7
963,1432.0,4,2017-06-19,2017-06-21,2017-06-21,2,6
964,404.0,4,2017-06-20,2017-06-22,2017-06-22,2,7
965,457.0,4,2017-06-20,2017-06-22,2017-06-23,2,6
966,389.0,4,2017-06-20,2017-06-22,2017-06-22,3,8
967,1323.0,4,2017-06-21,2017-06-24,2017-06-24,2,6
968,1403.0,4,2017-06-21,2017-06-23,2017-06-23,2,6
969,248.0,4,2017-06-21,2017-06-24,2017-06-22,3,9
970,836.0,4,2017-06-22,2017-06-25,2017-06-23,2,7
971,1426.0,4,2017-06-22,2017-06-23,2017-06-24,3,8
972,270.0,4,2017-06-23,2017-06-24,2017-06-25,2,7
973,238.0,4,2017-06-24,2017-06-27,2017-06-27,2,6
974,511.0,4,2017-06-24,2017-06-27,2017-06-27,3,8
975,1092.0,4,2017-06-25,2017-06-27,2017-06-28,2,6
976,1266.0,4,2017-06-25,2017-06-28,2017-06-27,3,9
977,400.0,4,2017-06-26,2017-06-28,2017-06-27,2,7
978,1123.0,4,2017-06-26,2017-06-28,2017-06-27,2,6
979,1190.0,4,2017-06-26,2017-06-29,2017-06-27,2,6
980,328.0,4,2017-06-26,2017-06-28,2017-06-27,3,9
981,687.0,4,2017-06-26,2017-06-29,2017-06-28,3,8
982,1423.0,4,2017-06-26,2017-06-29,2017-06-28,3,9
983,1158.0,4,2017-06-27,2017-06-28,2017-06-29,2,6
984,1287.0,4,2017-06-27,2017-06-28,2017-06-29,2,7
985,461.0,4,2017-06-30,2017-07-02,2017-07-01,2,6
986,556.0,4,2017-06-30,2017-07-03,2017-07-01,2,7
987,172.0,4,2017-07-02,2017-07-04,2017-07-04,1,2
988,436.0,4,2017-07-02,2017-07-04,2017-07-05,2,6
989,1145.0,4,2017-07-02,2017-07-04,2017-07-03,2,6
990,706.0,4,2017-07-04,2017-07-07,2017-07-07,2,7
991,751.0,4,2017-07-06,2017-07-07,2017-07-09,1,2
992,723.0,4,2017-07-07,2017-07-10,2017-07-09,2,7
993,1415.0,4,2017-07-09,2017-07-11,2017-07-11,1,3
994,419.0,4,2017-07-09,2017-07-11,2017-07-11,2,7
995,621.0,4,2017-07-11,2017-07-13,2017-07-14,1,2
996,915.0,4,2017-07-11,2017-07-12,2017-07-12,1,2
997,485.0,4,2017-07-11,2017-07-13,2017-07-14,2,7
998,219.0,4,2017-07-12,2017-07-13,2017-07-14,2,7
999,590.0,4,2017-07-12,2017-07-13,2017-07-14,2,6
1000,645.0,4,2017-07-12,2017-07-14,2017-07-15,2,7
1001,354.0,4,2017-07-13,2017-07-16,2017-07-15,2,6
1002,1418.0,4,2017-07-14,2017-07-16,2017-07-16,1,3
1003,503.0,4,2017-07-14,2017-07-16,2017-07-16,2,7
1004,1389.0,4,2017-07-14,2017-07-17,2017-07-16,2,6
1005,266.0,4,2017-07-15,2017-07-17,2017-07-16,2,7
1006,1070.0,4,2017-07-15,2017-07-18,2017-07-17,2,7
1007,1115.0,4,2017-07-16,2017-07-17,2017-07-17,2,6
1008,1345.0,4,2017-07-16,2017-07-18,2017-07-18,2,6
1009,1064.0,4,2017-07-16,2017-07-19,2017-07-19,3,8
1010,8.0,3,2017-07-18,2017-07-18,,2,7
1011,495.0,4,2017-07-18,2017-07-21,2017-07-21,1,3
1012,620.0,4,2017-07-18,2017-07-20,2017-07-20,2,7
1013,174.0,4,2017-07-19,2017-07-22,2017-07-21,2,6
1014,748.0,4,2017-07-19,2017-07-21,2017-07-21,2,6
1015,799.0,4,2017-07-19,2017-07-22,2017-07-21,2,7
1016,1417.0,4,2017-07-19,2017-07-20,2017-07-21,3,9
1017,168.0,4,2017-07-20,2017-07-21,2017-07-23,2,6
1018,290.0,4,2017-07-22,2017-07-23,2017-07-23,2,6
1019,408.0,4,2017-07-22,2017-07-23,2017-07-24,2,7
1020,16.0,3,2017-07-23,2017-07-23,,2,6
1021,125.0,4,2017-07-23,2017-07-24,2017-07-26,2,6
1022,353.0,4,2017-07-23,2017-07-26,2017-07-24,2,7
1023,356.0,4,2017-07-23,2017-07-26,2017-07-25,2,6
1024,837.0,4,2017-07-23,2017-07-25,2017-07-26,2,7
1025,1304.0,4,2017-07-23,2017-07-26,2017-07-26,2,6
1026,1370.0,4,2017-07-26,2017-07-28,2017-07-29,1,2
1027,588.0,4,2017-07-26,2017-07-28,2017-07-28,2,6
1028,1273.0,4,2017-07-27,2017-07-28,2017-07-30,2,7
1029,407.0,4,2017-07-29,2017-07-30,2017-08-01,1,3
1030,161.0,4,2017-07-29,2017-07-30,2017-07-31,2,6
1031,1308.0,4,2017-07-30,2017-08-01,2017-08-02,1,2
1032,429.0,4,2017-07-30,2017-08-02,2017-08-01,2,6
1033,582.0,4,2017-07-30,2017-07-31,2017-08-02,2,7
1034,895.0,4,2017-07-30,2017-07-31,2017-07-31,2,7
1035,1283.0,4,2017-07-30,2017-08-02,2017-08-02,2,6
1036,1442.0,4,2017-07-30,2017-08-01,2017-07-31,2,6
1037,1229.0,4,2017-07-31,2017-08-02,2017-08-03,2,6
1038,1281.0,4,2017-07-31,2017-08-01,2017-08-03,2,7
1039,1077.0,4,2017-08-02,2017-08-04,2017-08-03,2,7
1040,1225.0,4,2017-08-04,2017-08-07,2017-08-05,1,2
1041,70.0,4,2017-08-04,2017-08-06,2017-08-05,2,7
1042,539.0,4,2017-08-06,2017-08-07,2017-08-07,2,7
1043,1235.0,4,2017-08-06,2017-08-09,2017-08-08,2,6
1044,1270.0,4,2017-08-07,2017-08-10,2017-08-08,2,7
1045,185.0,4,2017-08-07,2017-08-09,2017-08-10,3,9
1046,1134.0,4,2017-08-07,2017-08-09,2017-08-08,3,8
1047,116.0,3,2017-08-08,2017-08-08,,3,8
1048,777.0,4,2017-08-08,2017-08-10,2017-08-09,2,7
1049,194.0,4,2017-08-09,2017-08-11,2017-08-10,1,2
1050,239.0,4,2017-08-09,2017-08-12,2017-08-12,1,3
1051,209.0,4,2017-08-10,2017-08-11,2017-08-11,2,7
1052,460.0,4,2017-08-10,2017-08-12,2017-08-13,2,6
1053,1439.0,4,2017-08-10,2017-08-11,2017-08-12,2,6
1054,189.0,4,2017-08-11,2017-08-12,2017-08-12,2,7
1055,140.0,4,2017-08-12,2017-08-15,2017-08-15,2,6
1056,325.0,4,2017-08-12,2017-08-15,2017-08-13,2,7
1057,456.0,4,2017-08-12,2017-08-15,2017-08-13,2,7
1058,782.0,4,2017-08-13,2017-08-16,2017-08-14,2,6
1059,6.0,4,2017-08-14,2017-08-17,2017-08-17,2,7
1060,182.0,4,2017-08-15,2017-08-18,2017-08-17,2,6
1061,655.0,4,2017-08-15,2017-08-18,2017-08-18,2,7
1062,1210.0,4,2017-08-15,2017-08-17,2017-08-18,2,6
1063,198.0,4,2017-08-16,2017-08-19,2017-08-19,3,8
1064,898.0,4,2017-08-16,2017-08-18,2017-08-19,3,9
1065,25.0,4,2017-08-17,2017-08-19,2017-08-19,2,7
1066,106.0,4,2017-08-17,2017-08-20,2017-08-19,2,7
1067,225.0,4,2017-08-17,2017-08-19,2017-08-19,2,7
1068,453.0,4,2017-08-17,2017-08-20,2017-08-19,2,7
1069,493.0,4,2017-08-17,2017-08-19,2017-08-18,2,6
1070,596.0,4,2017-08-17,2017-08-20,2017-08-18,2,7
1071,602.0,4,2017-08-17,2017-08-20,2017-08-18,3,8
1072,47.0,3,2017-08-18,2017-08-18,,1,3
1073,911.0,4,2017-08-18,2017-08-19,2017-08-21,2,7
1074,11.0,3,2017-08-19,2017-08-19,,2,6
1075,1003.0,4,2017-08-19,2017-08-21,2017-08-22,1,3
1076,42.0,4,2017-08-19,2017-08-22,2017-08-22,2,6
1077,412.0,4,2017-08-19,2017-08-20,2017-08-21,2,6
1078,793.0,4,2017-08-19,2017-08-21,2017-08-20,2,6
1079,812.0,4,2017-08-19,2017-08-20,2017-08-20,2,7
1080,1086.0,4,2017-08-19,2017-08-20,2017-08-20,2,7
1081,1106.0,4,2017-08-19,2017-08-22,2017-08-22,2,6
1082,1327.0,4,2017-08-20,2017-08-22,2017-08-21,2,6
1083,1372.0,4,2017-08-20,2017-08-23,2017-08-23,2,6
1084,2.0,4,2017-08-21,2017-08-24,2017-08-23,1,2
1085,305.0,4,2017-08-21,2017-08-23,2017-08-23,1,3
1086,220.0,4,2017-08-21,2017-08-23,2017-08-24,2,7
1087,675.0,4,2017-08-22,2017-08-23,2017-08-25,3,8
1088,1160.0,4,2017-08-22,2017-08-23,2017-08-23,3,8
1089,46.0,3,2017-08-23,2017-08-23,,1,2
1090,1427.0,4,2017-08-24,2017-08-26,2017-08-26,1,2
1091,1260.0,4,2017-08-24,2017-08-25,2017-08-25,2,7
1092,40.0,4,2017-08-25,2017-08-28,2017-08-27,1,2
1093,326.0,4,2017-08-25,2017-08-28,2017-08-26,1,3
1094,828.0,4,2017-08-25,2017-08-27,2017-08-28,2,6
1095,1382.0,4,2017-08-26,2017-08-28,2017-08-27,3,9
1096,589.0,4,2017-08-27,2017-08-29,2017-08-29,1,2
1097,1311.0,4,2017-08-27,2017-08-30,2017-08-28,2,6
1098,752.0,4,2017-08-28,2017-08-30,2017-08-30,1,2
1099,1128.0,4,2017-08-28,2017-08-29,2017-08-30,2,6
1100,1392.0,4,2017-08-28,2017-08-29,2017-08-29,2,7
1101,379.0,4,2017-08-29,2017-08-30,2017-08-30,2,7
1102,1317.0,4,2017-08-29,2017-08-31,2017-08-31,2,6
1103,1394.0,4,2017-08-31,2017-09-02,2017-09-02,2,7
1104,268.0,4,2017-09-01,2017-09-04,2017-09-03,2,6
1105,747.0,4,2017-09-01,2017-09-04,2017-09-03,3,8
1106,1009.0,4,2017-09-02,2017-09-04,2017-09-04,2,6
1107,1424.0,4,2017-09-02,2017-09-05,2017-09-05,2,7
1108,735.0,4,2017-09-03,2017-09-05,2017-09-04,1,3
1109,23.0,4,2017-09-03,2017-09-04,2017-09-04,2,6
1110,912.0,4,2017-09-04,2017-09-07,2017-09-07,2,6
1111,930.0,4,2017-09-04,2017-09-06,2017-09-05,2,6
1112,798.0,4,2017-09-05,2017-09-08,2017-09-07,2,7
1113,388.0,4,2017-09-06,2017-09-08,2017-09-07,2,7
1114,1036.0,4,2017-09-06,2017-09-08,2017-09-08,2,6
1115,1100.0,4,2017-09-07,2017-09-09,2017-09-09,2,6
1116,52.0,4,2017-09-08,2017-09-10,2017-09-10,2,7
1117,334.0,4,2017-09-08,2017-09-10,2017-09-10,2,6
1118,1023.0,4,2017-09-08,2017-09-11,2017-09-11,2,6
1119,749.0,4,2017-09-10,2017-09-12,2017-09-13,1,2
1120,1269.0,4,2017-09-10,2017-09-12,2017-09-13,2,7
1121,143.0,4,2017-09-11,2017-09-13,2017-09-12,2,7
1122,1132.0,4,2017-09-12,2017-09-14,2017-09-14,2,6
1123,598.0,4,2017-09-13,2017-09-14,2017-09-14,2,7
1124,275.0,4,2017-09-13,2017-09-14,2017-09-16,3,9
1125,945.0,4,2017-09-14,2017-09-15,2017-09-15,2,7
1126,1213.0,4,2017-09-14,2017-09-16,2017-09-15,3,8
1127,494.0,4,2017-09-15,2017-09-16,2017-09-16,2,7
1128,936.0,4,2017-09-15,2017-09-17,2017-09-16,2,6
1129,663.0,4,2017-09-17,2017-09-18,2017-09-20,2,6
1130,69.0,4,2017-09-18,2017-09-20,2017-09-20,1,3
1131,1178.0,4,2017-09-18,2017-09-20,2017-09-19,1,3
1132,351.0,4,2017-09-19,2017-09-20,2017-09-20,2,6
1133,517.0,4,2017-09-19,2017-09-21,2017-09-21,2,7
1134,978.0,4,2017-09-19,2017-09-22,2017-09-20,2,6
1135,1347.0,4,2017-09-19,2017-09-21,2017-09-20,2,6
1136,1050.0,4,2017-09-20,2017-09-21,2017-09-21,2,6
1137,810.0,4,2017-09-20,2017-09-23,2017-09-23,3,8
1138,254.0,4,2017-09-21,2017-09-23,2017-09-22,1,2
1139,1006.0,4,2017-09-21,2017-09-22,2017-09-23,1,2
1140,1063.0,4,2017-09-21,2017-09-22,2017-09-22,3,8
1141,1076.0,4,2017-09-22,2017-09-23,2017-09-24,1,2
1142,554.0,4,2017-09-23,2017-09-26,2017-09-26,1,3
1143,1087.0,4,2017-09-24,2017-09-26,2017-09-27,1,2
1144,1414.0,4,2017-09-24,2017-09-27,2017-09-27,2,7
1145,617.0,4,2017-09-25,2017-09-27,2017-09-26,2,6
1146,757.0,4,2017-09-25,2017-09-26,2017-09-28,2,7
1147,1344.0,4,2017-09-25,2017-09-26,2017-09-27,2,6
1148,1379.0,4,2017-09-25,2017-09-26,2017-09-27,2,7
1149,787.0,4,2017-09-27,2017-09-30,2017-09-30,2,7
1150,1183.0,4,2017-09-28,2017-10-01,2017-09-30,2,7
1151,708.0,4,2017-09-29,2017-09-30,2017-09-30,1,3
1152,1244.0,4,2017-09-29,2017-10-02,2017-10-01,2,6
1153,720.0,4,2017-09-30,2017-10-03,2017-10-03,2,7
1154,789.0,4,2017-09-30,2017-10-03,2017-10-03,2,7
1155,865.0,4,2017-09-30,2017-10-01,2017-10-01,2,7
1156,869.0,4,2017-09-30,2017-10-03,2017-10-03,2,7
1157,24.0,4,2017-10-01,2017-10-03,2017-10-04,1,3
1158,889.0,4,2017-10-01,2017-10-03,2017-10-02,1,2
1159,1221.0,4,2017-10-01,2017-10-02,2017-10-03,1,3
1160,1262.0,4,2017-10-01,2017-10-02,2017-10-04,1,2
1161,41.0,4,2017-10-01,2017-10-04,2017-10-02,2,7
1162,888.0,4,2017-10-01,2017-10-03,2017-10-03,2,6
1163,934.0,4,2017-10-01,2017-10-02,2017-10-02,2,6
1164,1067.0,4,2017-10-01,2017-10-02,2017-10-03,2,6
1165,652.0,4,2017-10-02,2017-10-03,2017-10-05,2,7
1166,286.0,4,2017-10-03,2017-10-04,2017-10-04,2,7
1167,900.0,4,2017-10-04,2017-10-07,2017-10-06,1,2
1168,1031.0,4,2017-10-04,2017-10-05,2017-10-06,2,6
1169,1421.0,4,2017-10-04,2017-10-06,2017-10-07,2,7
1170,534.0,4,2017-10-05,2017-10-07,2017-10-06,2,6
1171,826.0,4,2017-10-05,2017-10-06,2017-10-08,2,6
1172,1339.0,4,2017-10-07,2017-10-10,2017-10-09,2,7
1173,548.0,4,2017-10-08,2017-10-10,2017-10-09,2,7
1174,1109.0,4,2017-10-08,2017-10-10,2017-10-11,2,6
1175,292.0,4,2017-10-09,2017-10-11,2017-10-12,2,6
1176,1111.0,4,2017-10-10,2017-10-13,2017-10-11,3,9
1177,21.0,3,2017-10-12,2017-10-12,,3,9
1178,771.0,4,2017-10-12,2017-10-15,2017-10-13,2,6
1179,1150.0,4,2017-10-12,2017-10-15,2017-10-15,3,9
1180,1065.0,4,2017-10-13,2017-10-16,2017-10-16,1,3
1181,1022.0,4,2017-10-13,2017-10-16,2017-10-15,2,7
1182,1422.0,4,2017-10-13,2017-10-14,2017-10-16,2,7
1183,216.0,4,2017-10-14,2017-10-17,2017-10-17,2,6
1184,369.0,4,2017-10-14,2017-10-15,2017-10-16,2,6
1185,960.0,4,2017-10-14,2017-10-16,2017-10-17,2,6
1186,1120.0,4,2017-10-14,2017-10-16,2017-10-15,2,6
1187,486.0,4,2017-10-15,2017-10-18,2017-10-16,2,6
1188,647.0,4,2017-10-15,2017-10-18,2017-10-17,2,7
1189,1090.0,4,2017-10-15,2017-10-17,2017-10-18,2,6
1190,34.0,4,2017-10-16,2017-10-19,2017-10-17,2,6
1191,186.0,4,2017-10-17,2017-10-18,2017-10-18,2,6
1192,1114.0,4,2017-10-17,2017-10-19,2017-10-18,2,6
1193,1412.0,4,2017-10-17,2017-10-19,2017-10-19,2,7
1194,192.0,4,2017-10-19,2017-10-22,2017-10-22,1,2
1195,229.0,4,2017-10-19,2017-10-21,2017-10-21,2,7
1196,508.0,4,2017-10-19,2017-10-21,2017-10-20,2,6
1197,269.0,4,2017-10-21,2017-10-23,2017-10-23,2,6
1198,1289.0,4,2017-10-22,2017-10-24,2017-10-24,2,7
1199,318.0,4,2017-10-23,2017-10-24,2017-10-26,1,2
1200,48.0,4,2017-10-23,2017-10-25,2017-10-26,2,6
1201,201.0,4,2017-10-23,2017-10-24,2017-10-24,2,6
1202,593.0,4,2017-10-24,2017-10-25,2017-10-25,2,6
1203,1191.0,4,2017-10-25,2017-10-27,2017-10-26,2,7
1204,1277.0,4,2017-10-25,2017-10-28,2017-10-28,2,6
1205,1091.0,4,2017-10-26,2017-10-28,2017-10-28,1,2
1206,222.0,4,2017-10-26,2017-10-29,2017-10-29,2,6
1207,1002.0,4,2017-10-26,2017-10-28,2017-10-27,2,6
1208,1226.0,4,2017-10-26,2017-10-28,2017-10-27,2,7
1209,1342.0,4,2017-10-26,2017-10-27,2017-10-29,2,7
1210,730.0,4,2017-10-26,2017-10-27,2017-10-29,3,8
1211,19.0,4,2017-10-27,2017-10-28,2017-10-29,2,7
1212,213.0,4,2017-10-27,2017-10-30,2017-10-29,2,6
1213,669.0,4,2017-10-27,2017-10-29,2017-10-29,3,9
1214,783.0,4,2017-10-28,2017-10-29,2017-10-29,2,6
1215,807.0,4,2017-10-28,2017-10-31,2017-10-30,2,7
1216,886.0,4,2017-10-28,2017-10-30,2017-10-29,2,7
1217,1155.0,4,2017-10-28,2017-10-31,2017-10-30,2,7
1218,1017.0,4,2017-10-30,2017-11-01,2017-10-31,1,2
1219,840.0,4,2017-10-30,2017-11-02,2017-11-02,2,7
1220,803.0,4,2017-10-31,2017-11-03,2017-11-03,2,6
1221,1290.0,4,2017-10-31,2017-11-02,2017-11-01,2,7
1222,482.0,4,2017-11-01,2017-11-04,2017-11-03,3,9
1223,1207.0,4,2017-11-02,2017-11-03,2017-11-03,2,6
1224,544.0,4,2017-11-03,2017-11-04,2017-11-04,2,6
1225,768.0,4,2017-11-04,2017-11-05,2017-11-07,1,2
1226,226.0,4,2017-11-04,2017-11-07,2017-11-06,2,7
1227,702.0,4,2017-11-04,2017-11-07,2017-11-06,2,6
1228,1041.0,4,2017-11-04,2017-11-06,2017-11-06,2,6
1229,89.0,4,2017-11-05,2017-11-08,2017-11-06,1,3
1230,1107.0,4,2017-11-05,2017-11-06,2017-11-07,2,6
1231,1180.0,4,2017-11-05,2017-11-07,2017-11-06,2,6
1232,665.0,4,2017-11-06,2017-11-07,2017-11-09,1,3
1233,462.0,4,2017-11-06,2017-11-07,2017-11-08,2,6
1234,19.0,3,2017-11-07,2017-11-07,,2,6
1235,210.0,4,2017-11-07,2017-11-08,2017-11-09,2,6
1236,243.0,4,2017-11-08,2017-11-11,2017-11-09,2,7
1237,571.0,4,2017-11-09,2017-11-12,2017-11-11,1,2
1238,998.0,4,2017-11-09,2017-11-10,2017-11-11,2,6
1239,1197.0,4,2017-11-09,2017-11-10,2017-11-11,2,7
1240,903.0,4,2017-11-10,2017-11-11,2017-11-11,2,7
1241,1170.0,4,2017-11-10,2017-11-12,2017-11-11,2,7
1242,303.0,4,2017-11-11,2017-11-12,2017-11-12,2,6
1243,346.0,4,2017-11-11,2017-11-13,2017-11-14,2,6
1244,333.0,4,2017-11-12,2017-11-14,2017-11-13,2,6
1245,1166.0,4,2017-11-13,2017-11-16,2017-11-14,2,7
1246,1329.0,4,2017-11-13,2017-11-16,2017-11-16,2,7
1247,426.0,4,2017-11-16,2017-11-18,2017-11-17,1,2
1248,1367.0,4,2017-11-16,2017-11-17,2017-11-18,1,3
1249,545.0,4,2017-11-17,2017-11-18,2017-11-20,2,6
1250,1188.0,4,2017-11-17,2017-11-19,2017-11-18,2,6
1251,289.0,4,2017-11-17,2017-11-19,2017-11-19,3,9
1252,110.0,4,2017-11-18,2017-11-20,2017-11-21,1,3
1253,44.0,4,2017-11-18,2017-11-21,2017-11-21,2,6
1254,1098.0,4,2017-11-18,2017-11-19,2017-11-19,2,7
